Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar

SHITOMASI,BRISK
HARRIS,BRISK,12.289100,10.908219,-1.380881
HARRIS,BRISK,13.354725,10.195030,-3.159695
HARRIS,BRISK,16.384452,-80.852533,-97.236986
HARRIS,BRISK,14.076445,11.579216,-2.497229
HARRIS,BRISK,12.729945,-inf,-inf
HARRIS,BRISK,13.751074,12.994489,-0.756585
HARRIS,BRISK,13.731432,12.239489,-1.491943
HARRIS,BRISK,13.790126,28.960378,15.170252
HARRIS,BRISK,12.058994,nan,nan
HARRIS,BRISK,11.864185,-inf,-inf
HARRIS,BRISK,11.968197,11.741430,-0.226767
HARRIS,BRISK,9.887113,11.694809,1.807696
HARRIS,BRISK,9.425037,568.322205,558.897168
HARRIS,BRISK,9.302148,7.721444,-1.580704
HARRIS,BRISK,8.321200,-12.639044,-20.960245
HARRIS,BRISK,8.898673,6.339291,-2.559382
HARRIS,BRISK,11.030114,12.584845,1.554731
HARRIS,BRISK,8.535568,-inf,-inf

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
HARRIS,BRIEF
HARRIS,BRIEF,12.289100,10.908219,-1.380881
HARRIS,BRIEF,13.354725,11.008145,-2.346580
HARRIS,BRIEF,16.384452,-11.473146,-27.857598
HARRIS,BRIEF,14.076445,11.579216,-2.497229
HARRIS,BRIEF,12.729945,35.383263,22.653317
HARRIS,BRIEF,13.751074,15.248268,1.497194
HARRIS,BRIEF,13.731432,14.274402,0.542970
HARRIS,BRIEF,13.790126,17.620382,3.830256
HARRIS,BRIEF,12.058994,3.300582,-8.758412
HARRIS,BRIEF,11.864185,-13.440525,-25.304710
HARRIS,BRIEF,11.968197,11.741430,-0.226767
HARRIS,BRIEF,9.887113,11.694809,1.807696
HARRIS,BRIEF,9.425037,284.161102,274.736065
HARRIS,BRIEF,9.302148,5.606097,-3.696051
HARRIS,BRIEF,8.321200,-13.626283,-21.947483
HARRIS,BRIEF,8.898673,6.764096,-2.134577
HARRIS,BRIEF,11.030114,12.584845,1.554731
HARRIS,BRIEF,8.535568,-inf,-inf

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
HARRIS,ORB
HARRIS,ORB,12.289100,10.908219,-1.380881
HARRIS,ORB,13.354725,11.008145,-2.346580
HARRIS,ORB,16.384452,-11.473146,-27.857598
HARRIS,ORB,14.076445,11.579216,-2.497229
HARRIS,ORB,12.729945,34.754282,22.024336
HARRIS,ORB,13.751074,13.621705,-0.129369
HARRIS,ORB,13.731432,13.496977,-0.234455
HARRIS,ORB,13.790126,17.620382,3.830256
HARRIS,ORB,12.058994,nan,nan
HARRIS,ORB,11.864185,-inf,-inf
HARRIS,ORB,11.968197,11.437683,-0.530514
HARRIS,ORB,9.887113,11.694809,1.807696
HARRIS,ORB,9.425037,13.432725,4.007688
HARRIS,ORB,9.302148,5.858277,-3.443871
HARRIS,ORB,8.321200,-13.626283,-21.947483
HARRIS,ORB,8.898673,6.717055,-2.181619
HARRIS,ORB,11.030114,12.584845,1.554731
HARRIS,ORB,8.535568,-inf,-inf

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
HARRIS,FREAK
HARRIS,FREAK,12.289100,9.749526,-2.539573
HARRIS,FREAK,13.354725,10.585996,-2.768728
HARRIS,FREAK,16.384452,-10.295030,-26.679482
HARRIS,FREAK,14.076445,11.769329,-2.307117
HARRIS,FREAK,12.729945,89.833222,77.103277
HARRIS,FREAK,13.751074,13.590710,-0.160364
HARRIS,FREAK,13.731432,13.603624,-0.127808
HARRIS,FREAK,13.790126,12.916210,-0.873915
HARRIS,FREAK,12.058994,nan,nan
HARRIS,FREAK,11.864185,10.293108,-1.571077
HARRIS,FREAK,11.968197,11.741430,-0.226767
HARRIS,FREAK,9.887113,11.694809,1.807696
HARRIS,FREAK,9.425037,13.432725,4.007688
HARRIS,FREAK,9.302148,12.287985,2.985837
HARRIS,FREAK,8.321200,-25.278089,-33.599289
HARRIS,FREAK,8.898673,6.647413,-2.251261
HARRIS,FREAK,11.030114,nan,nan
HARRIS,FREAK,8.535568,nan,nan

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
HARRIS,SIFT
HARRIS,SIFT,12.289100,10.908219,-1.380881
HARRIS,SIFT,13.354725,63.847495,50.492770
HARRIS,SIFT,16.384452,-161.705066,-178.089519
HARRIS,SIFT,14.076445,11.579216,-2.497229
HARRIS,SIFT,12.729945,13.643206,0.913260
HARRIS,SIFT,13.751074,27.874400,14.123326
HARRIS,SIFT,13.731432,13.496977,-0.234455
HARRIS,SIFT,13.790126,17.620382,3.830256
HARRIS,SIFT,12.058994,3.938637,-8.120357
HARRIS,SIFT,11.864185,-13.440525,-25.304710
HARRIS,SIFT,11.968197,11.155164,-0.813033
HARRIS,SIFT,9.887113,11.694809,1.807696
HARRIS,SIFT,9.425037,13.432725,4.007688
HARRIS,SIFT,9.302148,5.660966,-3.641182
HARRIS,SIFT,8.321200,-inf,-inf
HARRIS,SIFT,8.898673,7.291746,-1.606928
HARRIS,SIFT,11.030114,12.584845,1.554731
HARRIS,SIFT,8.535568,-inf,-inf

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
FAST,BRISK
FAST,BRISK,12.289100,12.690829,0.401730
FAST,BRISK,13.354725,12.353370,-1.001355
FAST,BRISK,16.384452,12.337864,-4.046588
FAST,BRISK,14.076445,12.700010,-1.376436
FAST,BRISK,12.729945,13.829515,1.099570
FAST,BRISK,13.751074,12.182306,-1.568768
FAST,BRISK,13.731432,12.929103,-0.802329
FAST,BRISK,13.790126,12.397124,-1.393001
FAST,BRISK,12.058994,12.410093,0.351099
FAST,BRISK,11.864185,13.828137,1.963951
FAST,BRISK,11.968197,12.099794,0.131597
FAST,BRISK,9.887113,12.592194,2.705081
FAST,BRISK,9.425037,11.690868,2.265831
FAST,BRISK,9.302148,11.501616,2.199468
FAST,BRISK,8.321200,11.143947,2.822747
FAST,BRISK,8.898673,11.163603,2.264930
FAST,BRISK,11.030114,10.516913,-0.513200
FAST,BRISK,8.535568,11.762392,3.226824

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
FAST,BRIEF
FAST,BRIEF,12.289100,11.750258,-0.538842
FAST,BRIEF,13.354725,11.758331,-1.596394
FAST,BRIEF,16.384452,13.955042,-2.429410
FAST,BRIEF,14.076445,13.137056,-0.939390
FAST,BRIEF,12.729945,14.829752,2.099806
FAST,BRIEF,13.751074,13.594156,-0.156917
FAST,BRIEF,13.731432,13.277444,-0.453988
FAST,BRIEF,13.790126,12.775105,-1.015021
FAST,BRIEF,12.058994,12.800778,0.741784
FAST,BRIEF,11.864185,13.009249,1.145064
FAST,BRIEF,11.968197,11.873378,-0.094819
FAST,BRIEF,9.887113,11.525555,1.638442
FAST,BRIEF,9.425037,11.706558,2.281521
FAST,BRIEF,9.302148,10.645161,1.343013
FAST,BRIEF,8.321200,11.531169,3.209969
FAST,BRIEF,8.898673,10.323035,1.424362
FAST,BRIEF,11.030114,9.894525,-1.135589
FAST,BRIEF,8.535568,11.508075,2.972507

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
FAST,ORB
FAST,ORB,12.289100,11.472691,-0.816409
FAST,ORB,13.354725,11.943947,-1.410777
FAST,ORB,16.384452,11.662652,-4.721800
FAST,ORB,14.076445,12.966906,-1.109539
FAST,ORB,12.729945,13.572688,0.842743
FAST,ORB,13.751074,12.299590,-1.451484
FAST,ORB,13.731432,13.505414,-0.226018
FAST,ORB,13.790126,12.439011,-1.351114
FAST,ORB,12.058994,12.178894,0.119900
FAST,ORB,11.864185,13.209507,1.345322
FAST,ORB,11.968197,11.850822,-0.117375
FAST,ORB,9.887113,11.267041,1.379928
FAST,ORB,9.425037,11.537226,2.112189
FAST,ORB,9.302148,10.652891,1.350744
FAST,ORB,8.321200,10.017691,1.696490
FAST,ORB,8.898673,10.289176,1.390503
FAST,ORB,11.030114,9.678158,-1.351955
FAST,ORB,8.535568,11.268476,2.732908

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
FAST,FREAK
FAST,FREAK,12.289100,12.053826,-0.235274
FAST,FREAK,13.354725,12.601125,-0.753600
FAST,FREAK,16.384452,13.230204,-3.154248
FAST,FREAK,14.076445,13.775219,-0.301227
FAST,FREAK,12.729945,13.045888,0.315942
FAST,FREAK,13.751074,12.198675,-1.552399
FAST,FREAK,13.731432,12.996310,-0.735122
FAST,FREAK,13.790126,12.556668,-1.233458
FAST,FREAK,12.058994,12.893689,0.834695
FAST,FREAK,11.864185,12.824906,0.960721
FAST,FREAK,11.968197,12.250365,0.282168
FAST,FREAK,9.887113,12.188726,2.301613
FAST,FREAK,9.425037,11.555412,2.130375
FAST,FREAK,9.302148,11.083694,1.781546
FAST,FREAK,8.321200,11.140856,2.819656
FAST,FREAK,8.898673,11.224080,2.325407
FAST,FREAK,11.030114,10.366100,-0.664014
FAST,FREAK,8.535568,11.560528,3.024961

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
FAST,SIFT
FAST,SIFT,12.289100,12.338123,0.049023
FAST,SIFT,13.354725,11.478186,-1.876539
FAST,SIFT,16.384452,14.072464,-2.311988
FAST,SIFT,14.076445,13.088319,-0.988126
FAST,SIFT,12.729945,13.829515,1.099570
FAST,SIFT,13.751074,12.998016,-0.753058
FAST,SIFT,13.731432,12.471269,-1.260163
FAST,SIFT,13.790126,12.660454,-1.129671
FAST,SIFT,12.058994,12.539933,0.480939
FAST,SIFT,11.864185,12.836353,0.972168
FAST,SIFT,11.968197,11.943354,-0.024843
FAST,SIFT,9.887113,11.192726,1.305613
FAST,SIFT,9.425037,11.705077,2.280040
